Frame 60: CHEST_TILE_VALUE positions:
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1500: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1560: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1620: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1680: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1740: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1800: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1860: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1920: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 1980: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 2040: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 2100: CHEST_TILE_VALUE positions:
  Chest at (8, 135)
  Chest at (13, 160)
  Chest at (14, 135)
  Chest at (18, 136)
  Chest at (40, 263)
  Chest at (42, 19)
  Chest at (43, 10)
  Chest at (43, 260)
  Chest at (44, 185)
  Chest at (46, 183)
  Chest at (74, 143)
  Chest at (75, 260)
  Chest at (89, 148)
  Chest at (93, 148)
  Chest at (94, 10)
  Chest at (104, 10)
  Chest at (116, 5)
  Chest at (133, 10)
  Chest at (187, 127)
  Chest at (193, 135)
  Chest at (195, 138)
  Chest at (252, 183)
  Chest at (253, 60)
  Chest at (253, 160)
  Chest at (255, 35)
  Chest at (255, 185)
  Chest at (257, 35)
  Chest at (259, 61)
  Chest at (276, 191)
  Chest at (280, 185)
  Chest at (283, 85)
  Chest at (284, 166)
  Chest at (284, 260)
  Chest at (284, 265)
  Chest at (285, 160)
  Chest at (285, 185)
  Chest at (293, 259)
  Chest at (302, 38)
  Chest at (304, 91)
  Chest at (314, 85)
  Chest at (322, 79)
  Chest at (329, 48)
  Chest at (344, 210)
  Chest at (346, 211)
  Chest at (352, 202)
  Chest at (375, 260)
  Chest at (387, 256)
  Chest at (396, 212)
  Chest at (403, 185)
  Chest at (403, 210)
  Chest at (407, 180)
  Chest at (407, 189)
  Chest at (415, 218)
  Chest at (434, 35)
  Chest at (463, 44)
  Chest at (464, 35)
  Chest at (464, 135)
Total chests: 57

Frame 2160: CHEST_TILE_VALUE positions:
  Chest at (7, 41)
  Chest at (13, 35)
  Chest at (14, 185)
  Chest at (15, 135)
  Chest at (22, 31)
  Chest at (27, 133)
  Chest at (34, 106)
  Chest at (40, 209)
  Chest at (43, 110)
  Chest at (44, 210)
  Chest at (53, 205)
  Chest at (73, 160)
  Chest at (124, 44)
  Chest at (133, 35)
  Chest at (135, 135)
  Chest at (159, 199)
  Chest at (178, 198)
  Chest at (213, 12)
  Chest at (215, 92)
  Chest at (218, 78)
  Chest at (224, 10)
  Chest at (224, 85)
  Chest at (254, 185)
  Chest at (274, 166)
  Chest at (284, 260)
  Chest at (299, 148)
  Chest at (309, 168)
  Chest at (333, 134)
  Chest at (338, 142)
  Chest at (338, 244)
  Chest at (343, 235)
  Chest at (344, 10)
  Chest at (344, 135)
  Chest at (345, 185)
  Chest at (349, 227)
  Chest at (371, 17)
  Chest at (373, 10)
  Chest at (373, 35)
  Chest at (373, 160)
  Chest at (375, 12)
  Chest at (389, 198)
  Chest at (417, 189)
  Chest at (420, 23)
  Chest at (433, 241)
  Chest at (434, 136)
  Chest at (435, 135)
  Chest at (435, 235)
  Chest at (437, 23)
  Chest at (442, 31)
  Chest at (444, 233)
  Chest at (453, 256)
  Chest at (465, 260)
  Chest at (478, 260)
Total chests: 53

Frame 2220: CHEST_TILE_VALUE positions:
  Chest at (7, 41)
  Chest at (13, 35)
  Chest at (14, 185)
  Chest at (15, 135)
  Chest at (22, 31)
  Chest at (27, 133)
  Chest at (34, 106)
  Chest at (40, 209)
  Chest at (43, 110)
  Chest at (44, 210)
  Chest at (53, 205)
  Chest at (73, 160)
  Chest at (124, 44)
  Chest at (133, 35)
  Chest at (135, 135)
  Chest at (159, 199)
  Chest at (178, 198)
  Chest at (213, 12)
  Chest at (215, 92)
  Chest at (218, 78)
  Chest at (224, 10)
  Chest at (224, 85)
  Chest at (254, 185)
  Chest at (274, 166)
  Chest at (284, 260)
  Chest at (299, 148)
  Chest at (309, 168)
  Chest at (333, 134)
  Chest at (338, 142)
  Chest at (338, 244)
  Chest at (343, 235)
  Chest at (344, 10)
  Chest at (344, 135)
  Chest at (345, 185)
  Chest at (349, 227)
  Chest at (371, 17)
  Chest at (373, 10)
  Chest at (373, 35)
  Chest at (373, 160)
  Chest at (375, 12)
  Chest at (389, 198)
  Chest at (417, 189)
  Chest at (420, 23)
  Chest at (433, 241)
  Chest at (434, 136)
  Chest at (435, 135)
  Chest at (435, 235)
  Chest at (437, 23)
  Chest at (442, 31)
  Chest at (444, 233)
  Chest at (453, 256)
  Chest at (465, 260)
  Chest at (478, 260)
Total chests: 53

Frame 2280: CHEST_TILE_VALUE positions:
  Chest at (7, 41)
  Chest at (13, 35)
  Chest at (14, 185)
  Chest at (15, 135)
  Chest at (22, 31)
  Chest at (27, 133)
  Chest at (34, 106)
  Chest at (40, 209)
  Chest at (43, 110)
  Chest at (44, 210)
  Chest at (53, 205)
  Chest at (73, 160)
  Chest at (124, 44)
  Chest at (133, 35)
  Chest at (135, 135)
  Chest at (159, 199)
  Chest at (178, 198)
  Chest at (213, 12)
  Chest at (215, 92)
  Chest at (218, 78)
  Chest at (224, 10)
  Chest at (224, 85)
  Chest at (254, 185)
  Chest at (274, 166)
  Chest at (284, 260)
  Chest at (299, 148)
  Chest at (309, 168)
  Chest at (333, 134)
  Chest at (338, 142)
  Chest at (338, 244)
  Chest at (343, 235)
  Chest at (344, 10)
  Chest at (344, 135)
  Chest at (345, 185)
  Chest at (349, 227)
  Chest at (371, 17)
  Chest at (373, 10)
  Chest at (373, 35)
  Chest at (373, 160)
  Chest at (375, 12)
  Chest at (389, 198)
  Chest at (417, 189)
  Chest at (420, 23)
  Chest at (433, 241)
  Chest at (434, 136)
  Chest at (435, 135)
  Chest at (435, 235)
  Chest at (437, 23)
  Chest at (442, 31)
  Chest at (444, 233)
  Chest at (453, 256)
  Chest at (465, 260)
  Chest at (478, 260)
Total chests: 53

Frame 2340: CHEST_TILE_VALUE positions:
  Chest at (7, 41)
  Chest at (13, 35)
  Chest at (14, 185)
  Chest at (15, 135)
  Chest at (22, 31)
  Chest at (27, 133)
  Chest at (34, 106)
  Chest at (40, 209)
  Chest at (43, 110)
  Chest at (44, 210)
  Chest at (53, 205)
  Chest at (73, 160)
  Chest at (124, 44)
  Chest at (133, 35)
  Chest at (135, 135)
  Chest at (159, 199)
  Chest at (178, 198)
  Chest at (213, 12)
  Chest at (215, 92)
  Chest at (218, 78)
  Chest at (224, 10)
  Chest at (224, 85)
  Chest at (254, 185)
  Chest at (274, 166)
  Chest at (284, 260)
  Chest at (299, 148)
  Chest at (309, 168)
  Chest at (333, 134)
  Chest at (338, 142)
  Chest at (338, 244)
  Chest at (343, 235)
  Chest at (344, 10)
  Chest at (344, 135)
  Chest at (345, 185)
  Chest at (349, 227)
  Chest at (371, 17)
  Chest at (373, 10)
  Chest at (373, 35)
  Chest at (373, 160)
  Chest at (375, 12)
  Chest at (389, 198)
  Chest at (417, 189)
  Chest at (420, 23)
  Chest at (433, 241)
  Chest at (434, 136)
  Chest at (435, 135)
  Chest at (435, 235)
  Chest at (437, 23)
  Chest at (442, 31)
  Chest at (444, 233)
  Chest at (453, 256)
  Chest at (465, 260)
  Chest at (478, 260)
Total chests: 53

Frame 2400: CHEST_TILE_VALUE positions:
  Chest at (7, 41)
  Chest at (13, 35)
  Chest at (14, 185)
  Chest at (15, 135)
  Chest at (22, 31)
  Chest at (27, 133)
  Chest at (34, 106)
  Chest at (40, 209)
  Chest at (43, 110)
  Chest at (44, 210)
  Chest at (53, 205)
  Chest at (73, 160)
  Chest at (124, 44)
  Chest at (133, 35)
  Chest at (135, 135)
  Chest at (159, 199)
  Chest at (178, 198)
  Chest at (213, 12)
  Chest at (215, 92)
  Chest at (218, 78)
  Chest at (224, 10)
  Chest at (224, 85)
  Chest at (254, 185)
  Chest at (274, 166)
  Chest at (284, 260)
  Chest at (299, 148)
  Chest at (309, 168)
  Chest at (333, 134)
  Chest at (338, 142)
  Chest at (338, 244)
  Chest at (343, 235)
  Chest at (344, 10)
  Chest at (344, 135)
  Chest at (345, 185)
